Classifier;Rounds;Precision;Recall;F-score;Support;Accuracy;Next version;
svm;50;0.9702970297029703;1.0;0.9849246231155778;196.0;0.9727272727272728;release-2.6.2-RC0;
svm;51;0.9701492537313433;1.0;0.9848484848484849;195.0;0.9726027397260274;release-3.0.0-alpha4-RC0;
svm;52;0.9701492537313433;1.0;0.9848484848484849;195.0;0.9724770642201835;release-2.4.0-rc0;
svm;53;0.97;1.0;0.9847715736040609;194.0;0.9723502304147466;rel/release-3.0.0-beta1;
svm;54;0.97;1.0;0.9847715736040609;194.0;0.9722222222222222;release-2.4.1-rc1;
svm;55;0.9698492462311558;1.0;0.9846938775510203;193.0;0.9720930232558139;release-3.0.0-alpha1-RC0;
svm;56;0.9698492462311558;1.0;0.9846938775510203;193.0;0.9719626168224299;release-2.1.0-beta-rc0;
svm;57;0.9696969696969697;1.0;0.9846153846153847;192.0;0.971830985915493;release-2.3.0;
svm;58;0.9695431472081218;1.0;0.9845360824742267;191.0;0.9716981132075472;rel/release-3.0.0-alpha1;
svm;59;0.9695431472081218;1.0;0.9845360824742267;191.0;0.9715639810426541;release-2.4.0;
svm;60;0.9693877551020408;1.0;0.9844559585492229;190.0;0.9714285714285714;release-3.0.0-RC1;
svm;61;0.9693877551020408;1.0;0.9844559585492229;190.0;0.9712918660287081;release-2.6.5-RC1;
svm;62;0.9692307692307692;1.0;0.9843749999999999;189.0;0.9711538461538461;release-2.8.2-RC0;
svm;63;0.9692307692307692;1.0;0.9843749999999999;189.0;0.9710144927536232;release-2.0.4-alpha-rc0;
svm;64;0.9690721649484536;1.0;0.9842931937172774;188.0;0.970873786407767;release-0.23.3;
svm;65;0.9689119170984456;1.0;0.9842105263157895;187.0;0.9707317073170731;release-0.20.204.0-rc2;
svm;66;0.96875;1.0;0.9841269841269841;186.0;0.9705882352941176;release-2.8.0-RC0;
svm;67;0.96875;1.0;0.9841269841269841;186.0;0.9704433497536946;release-2.0.4-alpha-rc1;
svm;68;0.9685863874345549;1.0;0.9840425531914894;185.0;0.9702970297029703;release-2.5.0-rc1;
svm;69;0.968421052631579;1.0;0.983957219251337;184.0;0.9701492537313433;release-3.0.1-RC1;
svm;70;0.968421052631579;1.0;0.983957219251337;184.0;0.97;release-2.7.4-RC0;
svm;71;0.9682539682539683;1.0;0.9838709677419354;183.0;0.9698492462311558;release-0.7.0;
svm;72;0.9680851063829787;1.0;0.9837837837837838;182.0;0.9696969696969697;YARN-5355-2016-11-06;
svm;73;0.9680851063829787;1.0;0.9837837837837838;182.0;0.9695431472081218;release-0.20.3-rc1;
svm;74;0.9679144385026738;1.0;0.9836956521739131;181.0;0.9693877551020408;release-1.0.3-rc1;
svm;75;0.967741935483871;1.0;0.9836065573770492;180.0;0.9692307692307692;release-0.21.0-rc2;
svm;76;0.9675675675675676;1.0;0.9835164835164836;179.0;0.9690721649484536;release-0.11.2;
svm;77;0.967391304347826;1.0;0.9834254143646408;178.0;0.9689119170984456;release-0.23.10;
svm;78;0.9672131147540983;1.0;0.9833333333333333;177.0;0.96875;release-0.20.0;
svm;79;0.967032967032967;1.0;0.9832402234636871;176.0;0.9685863874345549;release-2.1.0-beta;
svm;80;0.9668508287292817;1.0;0.9831460674157304;175.0;0.968421052631579;release-0.23.7;
svm;81;0.9666666666666667;1.0;0.983050847457627;174.0;0.9682539682539683;release-0.9.2;
svm;82;0.9664804469273743;1.0;0.9829545454545454;173.0;0.9680851063829787;release-0.14.0;
svm;83;0.9662921348314607;1.0;0.9828571428571428;172.0;0.9679144385026738;release-0.5.0;
svm;84;0.9661016949152542;1.0;0.9827586206896551;171.0;0.967741935483871;release-1.2.0;
svm;85;0.9659090909090909;1.0;0.9826589595375723;170.0;0.9675675675675676;release-0.16.0;
svm;86;0.9657142857142857;1.0;0.9825581395348837;169.0;0.967391304347826;release-0.23.4;
svm;87;0.9655172413793104;1.0;0.9824561403508771;168.0;0.9672131147540983;release-0.19.0;
svm;88;0.9653179190751445;1.0;0.9823529411764705;167.0;0.967032967032967;release-2.0.2-alpha;
svm;89;0.9651162790697675;1.0;0.9822485207100593;166.0;0.9668508287292817;0.92RC0;
svm;90;0.9707602339181286;1.0;0.9851632047477744;166.0;0.9722222222222222;release-1.0.0;
svm;91;0.9705882352941176;1.0;0.9850746268656716;165.0;0.9720670391061452;release-2.2.0;
svm;92;0.9704142011834319;1.0;0.9849849849849849;164.0;0.9719101123595506;release-1.1.2;
svm;93;0.9702380952380952;1.0;0.984894259818731;163.0;0.9717514124293786;release-1.1.0-rc5;
svm;94;0.9700598802395209;1.0;0.9848024316109423;162.0;0.9715909090909091;release-0.20.204-rc1;
svm;95;0.9698795180722891;1.0;0.9847094801223241;161.0;0.9714285714285714;release-2.0.3-alpha-rc0;
svm;96;0.9696969696969697;1.0;0.9846153846153847;160.0;0.9712643678160919;release-2.0.2-alpha-rc0;
svm;97;0.9695121951219512;1.0;0.9845201238390092;159.0;0.9710982658959537;release-0.18.1;
svm;98;0.9693251533742331;1.0;0.9844236760124611;158.0;0.9709302325581395;release-0.2.1;
svm;99;0.9691358024691358;1.0;0.9843260188087775;157.0;0.9707602339181286;release-1.0.2-rc1;
svm;100;0.968944099378882;1.0;0.9842271293375394;156.0;0.9705882352941176;release-0.20.205.0-rc2;
